id,place_name,kakao_place_name,kakao_place_url,distance_m,confidence
st_12431,용인대장금파크,용인대장금파크 감찰부,http://place.map.kakao.com/26923232,35.0,high
st_17998,용인대장금파크,용인대장금파크 감찰부,http://place.map.kakao.com/26923232,35.0,high
st_18782,용인대장금파크,용인대장금파크 감찰부,http://place.map.kakao.com/26923232,35.0,high
st_06050,대원주유소,대원주유소,http://place.map.kakao.com/7829793,23.0,high
st_06051,자작도해수욕장,,,,low
st_06052,무릉계곡,두타산 무릉계곡매표소분기점,http://place.map.kakao.com/17552783,109.0,mid
st_06053,단양클레이사격장,단양사격테마파크,http://place.map.kakao.com/11528900,3.0,high
st_15298,단양클레이사격장,단양사격테마파크,http://place.map.kakao.com/11528900,3.0,high
st_06275,보타닉파크웨딩,보타닉파크웨딩,http://place.map.kakao.com/1089036510,75.0,high
st_06276,월드컵북로58길,생어거스틴 상암DMC점,http://place.map.kakao.com/21541383,74.0,mid
st_13957,월드컵북로58길,생어거스틴 상암DMC점,http://place.map.kakao.com/21541383,74.0,mid
st_06277,대신아파트,대신아파트,http://place.map.kakao.com/7820910,8.0,high
st_06278,레스케이프 마크 다모르,마크다모르,http://place.map.kakao.com/1048179473,10.0,high
st_06279,레스케이프 라망 시크레,,,,low
st_06280,마들원,마들원,http://place.map.kakao.com/1394900382,0.0,high
st_08626,마들원,마들원,http://place.map.kakao.com/1394900382,0.0,high
st_06281,미루지항,미루지항,http://place.map.kakao.com/1475889668,20.0,high
st_06282,CU 영종밀레시티점,CU 영종밀레시티점,http://place.map.kakao.com/1867204620,180.0,mid
st_06283,햇내로(1),,,,low
st_06284,햇내로(2),,,,low
st_06285,영종순환로,대한항공 운항훈련센터,http://place.map.kakao.com/22875701,80.0,mid
st_06286,신도시북로,풍림아이원5단지아파트,http://place.map.kakao.com/12789567,58.0,mid
st_06287,한미서점,한미서점,http://place.map.kakao.com/10932171,0.0,high
st_06288,엔드테라스 파주점,앤드테라스 파주점,http://place.map.kakao.com/823644344,14.0,high
st_06289,템스커피,템스커피,http://place.map.kakao.com/1465638985,1.0,high
st_17511,템스커피,템스커피,http://place.map.kakao.com/1465638985,1.0,high
st_06290,GS25 후곡마을3단지점,GS25 후곡마을3단지점,http://place.map.kakao.com/465223984,214.0,mid
st_06291,수변공원,한류수변공원,http://place.map.kakao.com/2031291358,213.0,mid
st_06292,저지클럽,저지클럽,http://place.map.kakao.com/908782547,4.0,high
st_06294,하나로마트 부천농협 본점,부천농협 하나로마트 부천농협 본점,http://place.map.kakao.com/1820140079,16.0,high
st_06295,벚꽃마을,벚꽃마을,http://place.map.kakao.com/17025709,90.0,high
st_06296,수원시립박물관,,,,low
st_06297,수원화성박물관,수원화성박물관,http://place.map.kakao.com/12027576,5.0,high
st_06298,하산운동집,,,,low
st_06299,오산종합병원,,,,low
st_06300,인터불고엑스코,인터불고엑스코,http://place.map.kakao.com/16262495,0.0,high
st_06301,엑스코로,펙스코,http://place.map.kakao.com/1799849882,95.0,high
st_06302,계명대학교 성서캠퍼스,계명대학교 성서캠퍼스,http://place.map.kakao.com/9651837,5.0,high
st_06303,계명대학교 대명캠퍼스,계명대학교 대명캠퍼스 감부열관,http://place.map.kakao.com/17567882,47.0,high
st_16997,계명대학교 대명캠퍼스,계명대학교 대명캠퍼스 감부열관,http://place.map.kakao.com/17567882,47.0,high
st_06766,개화동집,개화역분식집,http://place.map.kakao.com/782545697,413.0,mid
st_06767,호남식당,호남식당,http://place.map.kakao.com/21354180,38.0,high
st_06768,성아해물생선,,,,low
st_06769,SBS프리즘타워,SBS프리즘타워,http://place.map.kakao.com/18631221,1.0,high
st_06893,SBS프리즘타워,SBS프리즘타워,http://place.map.kakao.com/18631221,1.0,high
st_08072,SBS프리즘타워,SBS프리즘타워,http://place.map.kakao.com/18631221,1.0,high
st_19058,SBS프리즘타워,SBS프리즘타워,http://place.map.kakao.com/18631221,1.0,high
st_06771,샛강다리,샛강다리,http://place.map.kakao.com/26522738,64.0,high
st_19700,샛강다리,샛강다리,http://place.map.kakao.com/26522738,64.0,high
st_19867,샛강다리,샛강다리,http://place.map.kakao.com/26522738,64.0,high
st_06772,서울마리나 클럽&요트,,,,low
st_06773,후암동집,,,232.0,low
st_06910,후암동집,,,232.0,low
st_11493,후암동집,,,232.0,low
st_06774,코끼리문방구,코끼리 문방구,http://place.map.kakao.com/23106561,1.0,high
st_06889,코끼리문방구,코끼리 문방구,http://place.map.kakao.com/23106561,1.0,high
st_06775,덕수궁 돌담길,덕수궁돌담길,http://place.map.kakao.com/23209304,101.0,mid
st_06776,문화교통,문화교통,http://place.map.kakao.com/11317108,34.0,high
st_06917,문화교통,문화교통,http://place.map.kakao.com/11317108,34.0,high
st_06777,신내동집,,,383.0,low
st_06888,소망김밥,,,,low
st_06890,생오리숯불구이(폐업),,,,low
st_06891,야끼니꾸요이땅,야끼니꾸 요이땅,http://place.map.kakao.com/547468481,0.0,high
st_06892,증산동집,,,167.0,low
st_06894,매봉산로(월드컵파크3단지쪽),,,,low
st_06895,성산자동차검사소,한국교통안전공단 성산자동차내압용기검사소,http://place.map.kakao.com/15099309,0.0,high
st_06897,카페베이지크,카페베이지크,http://place.map.kakao.com/490885214,0.0,high
st_06898,계림빌딩앞,,,,low
st_06899,명물길,지플렉스,http://place.map.kakao.com/910090510,5.0,mid
st_06900,한강산책로(서울마리나리조트쪽),,,,low
st_06902,에프케이아이타워앞 택시정류장,,,,low
st_06903,원대구탕,삼각지원대구탕 본점,http://place.map.kakao.com/10693894,6.0,high
st_06904,그린코너,,,,low
st_06905,한강대로7길,칠돈가 용산점,http://place.map.kakao.com/125158714,9.0,mid
st_06906,서울드래곤시티,서울드래곤시티 알라메종와인&다인,http://place.map.kakao.com/1304008092,0.0,high
st_06907,새창로49길,박여사,http://place.map.kakao.com/1419529868,2.0,mid
st_06908,꾸띠자르당,꾸띠자르당,http://place.map.kakao.com/26928254,0.0,high
st_06909,뚝섬로,,,,low
st_06912,모노맨션 동국대점,모노맨션 동국대점,http://place.map.kakao.com/796698901,0.0,high
st_06913,세종대로,세종대로,http://place.map.kakao.com/26523146,103.0,mid
st_06914,알유스포츠 계동점,타이거알유 계동지점,http://place.map.kakao.com/645038185,9.0,high
st_06915,선운각,한옥카페 선운각,http://place.map.kakao.com/891083645,101.0,mid
st_06916,화랑대 철도공원,화랑대철도공원,http://place.map.kakao.com/2079387454,33.0,high
st_06918,독서당로62가길,시온테크,http://place.map.kakao.com/2117589335,0.0,mid
st_06920,제일인력개발,제일인력개발,http://place.map.kakao.com/10801571,4.0,high
st_06921,잠수교,잠수교,http://place.map.kakao.com/17350404,149.0,mid
st_08289,잠수교,잠수교,http://place.map.kakao.com/17350404,149.0,mid
st_11245,잠수교,잠수교,http://place.map.kakao.com/17350404,149.0,mid
st_17485,잠수교,잠수교,http://place.map.kakao.com/17350404,149.0,mid
st_06922,LIE SANGBONG,이상봉 청담점,http://place.map.kakao.com/1565426483,0.0,mid
st_06923,하이테이블 차병원사거리점,,,,low
st_06924,대진디자인고등학교,대진디자인고등학교,http://place.map.kakao.com/7830817,14.0,high
st_06925,인천서구 장애인종합복지관,검단어울림장애인복지관,http://place.map.kakao.com/455693557,13.0,high
st_06926,원창로,서해구청소년센터,http://place.map.kakao.com/11136960,6.0,mid
st_06927,인천서구견인보관소,인천서해구 견인보관소,http://place.map.kakao.com/149450385,3.0,high
st_06928,인천서구가족센터,인천서해구가족센터,http://place.map.kakao.com/24811359,5.0,high
st_06930,영종대로(1),,,,low
st_06931,영종대로(2),,,,low
st_06932,은하수로75번길,,,,low
st_06933,자연대로,고스트팡,http://place.map.kakao.com/1803589511,0.0,mid
st_06934,문테라스,문테라스,http://place.map.kakao.com/1194400306,0.0,high
st_06935,어촌로,가연,http://place.map.kakao.com/8119520,28.0,mid
st_06936,인하대학교,인하대학교 서호관,http://place.map.kakao.com/27202559,7.0,high
st_06937,만수주공3단지,만수주공3단지아파트 전기차충전소,http://place.map.kakao.com/1686619370,0.0,high
st_06938,더엘엑스 솔라가드 프리미엄 논현동 본점,더엘엑스 솔라가드 프리미엄 논현동본점,http://place.map.kakao.com/1968775321,20.0,high
st_06939,테크노파크로,,,220.0,low
st_06940,블리스버거 연천점,블리스버거 연천점,http://place.map.kakao.com/1777451851,8.0,high
st_06941,두리랜드,두리랜드,http://place.map.kakao.com/18191663,0.0,high
st_06942,의정부버스터미널,의정부시외버스터미널,http://place.map.kakao.com/18166736,0.0,high
st_06943,이비가짬뽕 의정부용현점,이비가짬뽕 용현점,http://place.map.kakao.com/26900393,9.0,high
st_06946,효자그린빌,경기파주 효자그린빌 전기차충전소,http://place.map.kakao.com/809941565,0.0,high
st_06947,로터스 공식 서비스센터,로터스 공식 서비스센터,http://place.map.kakao.com/757625722,3.0,high
st_06948,바버샵 웰던 맨즈헤어,,,,low
st_06949,긴자 일산점,긴자 일산점,http://place.map.kakao.com/5367272,0.0,high
st_06950,일상피트니스 삼송역점,일상피트니스,http://place.map.kakao.com/2047723873,2.0,high
st_06951,삼송마을LH16단지아파트,삼송마을LH16단지아파트 전기차충전소,http://place.map.kakao.com/845416686,0.0,high
st_06952,오엘크루 행신점,여성전용 힙업 그룹PT 오엘크루 행신점,http://place.map.kakao.com/597190300,0.0,high
st_06953,피스키스 뮤직스튜디오,피스키스 뮤직 스튜디오,http://place.map.kakao.com/208492362,0.0,high
st_06954,바그 서오릉 직영점,바그 수제버거 서오릉직영점,http://place.map.kakao.com/487372132,0.0,high
st_06955,강매석교공원 주차장,강매석교공원 주차장,http://place.map.kakao.com/1567543670,67.0,high
st_06957,더작심스터디카페 김포걸포점,더작심 김포걸포점,http://place.map.kakao.com/133757065,0.0,high
st_06958,서울여성병원 부천점,서울여성병원 부천점 주차장,http://place.map.kakao.com/423908082,0.0,high
st_06959,이비가짬뽕 부천까치울역점,이비가짬뽕 부천까치울역점,http://place.map.kakao.com/27059539,0.0,high
st_06960,암사대교아래,,,,low
st_06961,늘푸른자연학교,늘푸른자연학교,http://place.map.kakao.com/26615242,0.0,high
st_06962,대성사,대성사,http://place.map.kakao.com/27373550,50.0,high
st_06963,안성장례식장(폐업),,,,low
st_06964,춘천대교,춘천대교,http://place.map.kakao.com/1686263230,189.0,mid
st_08695,춘천대교,춘천대교,http://place.map.kakao.com/1686263230,189.0,mid
st_09563,춘천대교,춘천대교,http://place.map.kakao.com/1686263230,189.0,mid
st_06965,돌모루하우스낚시터,돌모루하우스낚시터,http://place.map.kakao.com/9724182,34.0,high
st_06966,폐리조트,,,,low
st_06967,부남해변,부남해변,http://place.map.kakao.com/7899940,117.0,mid
st_06968,정북동 토성,토성,http://place.map.kakao.com/25385815,32.0,high
st_06969,대전대학교 맥센터,대전대학교 맥센터,http://place.map.kakao.com/17558470,58.0,high
st_06970,디오토몰,디오토몰 홍보관,http://place.map.kakao.com/674993,0.0,high
st_06971,수청중앙로,,,298.0,low
st_06973,오토메카 부설주차장,,,,low
st_06974,천안G1비즈캠퍼스,천안G1비즈캠퍼스,http://place.map.kakao.com/1380676811,48.0,high
st_06976,서혜원,서혜원,http://place.map.kakao.com/14832858,2.0,high
st_06977,세종충남대학교병원,무인민원발급창구 세종충남대병원,http://place.map.kakao.com/847279999,0.0,high
st_10875,세종충남대학교병원,무인민원발급창구 세종충남대병원,http://place.map.kakao.com/847279999,0.0,high
st_16986,세종충남대학교병원,무인민원발급창구 세종충남대병원,http://place.map.kakao.com/847279999,0.0,high
st_06978,군산초등학교,,,,low
st_06979,월명로,연합공인중개사,http://place.map.kakao.com/17490850,40.0,mid
st_06980,전북특별자치도종합사격장,전북특별자치도종합사격장,http://place.map.kakao.com/9987430,40.0,high
st_06981,청웅저수지,청웅저수지,http://place.map.kakao.com/10850597,92.0,high
st_06982,창제리,,,289.0,low
st_06983,천사대교,,,,low
st_06984,자은고교여객선터미널,자은고교여객선터미널,http://place.map.kakao.com/1368379473,8.0,high
st_06985,자은고교선착장,,,,low
st_06986,한운길,천사섬캠핑&글램핑,http://place.map.kakao.com/322473111,90.0,mid
st_06987,둔장어촌체험휴양마을,둔장어촌체험휴양마을,http://place.map.kakao.com/2082436546,0.0,high
st_06988,사월포길,자은사월포펜션,http://place.map.kakao.com/23583977,8.0,high
st_06989,송공여객선터미널,송공여객선터미널,http://place.map.kakao.com/25611607,84.0,high
st_06990,로또분식,로또분식,http://place.map.kakao.com/468627313,2.0,high
st_06991,부산항연안여객터미널,부산항연안여객터미널,http://place.map.kakao.com/1251071023,2.0,high
st_06992,반도보라할인마트,반도보라할인마트,http://place.map.kakao.com/16226122,7.0,high
st_06993,신선중학교,신선중학교 행정실,http://place.map.kakao.com/9191955,49.0,high
st_06994,흰여울길,흰여울점빵,http://place.map.kakao.com/1404027907,31.0,high
st_06995,흰여울마을 해안산책로,,,,low
st_06996,감지해변,감지해변,http://place.map.kakao.com/11416979,99.0,high
st_06997,해양힐링로,,,242.0,low
st_07003,강변한신코아아파트,강변한신코아아파트,http://place.map.kakao.com/8704203,3.0,high
st_07207,연남부동산,영웅부동산,http://place.map.kakao.com/1814681776,194.0,mid
st_07208,은행어린이공원,은행나무어린이공원,http://place.map.kakao.com/15148755,10.0,high
st_07209,연남동집,연남동고깔집,http://place.map.kakao.com/1198796427,129.0,mid
st_07210,신흥아파트3차,,,,low
st_07211,레드문516,,,,low
st_07212,동림아파트,동림아파트,http://place.map.kakao.com/11095020,6.0,high
st_07213,새마을금고,e-푸른새마을금고 역촌동지점,http://place.map.kakao.com/670070123,345.0,mid
st_07214,청계상가,서울정원문화힐링센터,http://place.map.kakao.com/2102918446,0.0,mid
st_07215,불광천,불광천북가좌경사로 진출입로11,http://place.map.kakao.com/24649583,44.0,high
st_07216,연남동,보니카 연남,http://place.map.kakao.com/1383975505,26.0,high
st_07217,동교로41길,슬로우레코드하우스,http://place.map.kakao.com/655090010,0.0,mid
st_07218,양천문화회관,양천구청 양천문화회관공영주차장 전기차충전소,http://place.map.kakao.com/1541444882,0.0,high
st_07219,해운빌딩,해운빌딩,http://place.map.kakao.com/23888717,0.0,high
st_07220,김포관상어공판장,김포관상어공판장,http://place.map.kakao.com/537200115,3.0,high
