id,place_name,search_key,naver_url,naver_lat,naver_lng,confidence,matched_name
mv_5897_07,이촌한강공원,이촌한강공원,,,,failed,
mv_5897_08,통일부,통일부,https://map.naver.com/p/entry/place/11659717,37.5748263,126.9754407,coord,통일부
mv_5897_09,남북출입사무소,경의선 남북출입사무소,,,,failed,
mv_5897_11,오산대학교,오산대학교,https://map.naver.com/p/entry/place/11591435,37.1558117,127.0610918,coord,오산대학교
mv_5897_12,동화경모공원,(재)동화경모공원,,,,failed,
mv_6177_01,테헤란로86길·명진빌딩 앞,명진빌딩,https://map.naver.com/p/entry/place/18559063,37.5077363,127.0342402,coord,명진빌딩
mv_6302_02,덕만이터널,덕만이터널,https://map.naver.com/p/entry/place/15647112,37.7651142,127.7126134,mid,덕만이터널
mv_6493_03,담양 경상리 느티나무(당산나무),담양 경상리 느티나무,,,,failed,
mv_6493_10,불광산숲(장안사 인근),장안사,https://map.naver.com/p/entry/place/13448785,35.3743953,129.2328197,coord,장안사
st_20279,수영만 요트경기장,수영요트경기장 본관,https://map.naver.com/p/entry/place/17003003,35.1604973,129.1412106,coord,수영요트경기장본관
st_20280,캐틀앤비 양재천점,더바냐,,,,failed,
st_20284,와동육교,와동교,,,,failed,
st_20288,고양 선인장전시관,고양시 선인장 식물원,https://map.naver.com/p/entry/place/20027275,37.6575038,126.7613533,coord,고양시선인장식물원
st_20291,경희대 국제캠퍼스,경희대학교 국제캠퍼스,https://map.naver.com/p/entry/place/11591495,37.2432813,127.0798263,coord,경희대학교 국제캠퍼스
st_20298,월드컵북로44길,월드컵북로44길,https://map.naver.com/p/entry/place/18809299,37.5762347,126.8958411,mid,월드컵북로44길
st_20299,월드컵북로48길,월드컵북로48길,https://map.naver.com/p/entry/place/18808525,37.5772944,126.8953081,mid,월드컵북로48길
st_20300,국회대로76길,국회대로76길,https://map.naver.com/p/entry/place/2051830603,37.5302363,126.9213553,coord,푸에르코 국회의사당
st_20301,왕십리로5길,왕십리로5길,https://map.naver.com/p/entry/place/18786804,37.5475481,127.0440235,mid,왕십리로5길
st_20303,스포츠타운길,스포츠타운길,https://map.naver.com/p/entry/place/15635619,37.8704223,127.7034132,mid,스포츠타운길
st_20306,소양강 인제대교 앞,인제대교,https://map.naver.com/p/entry/place/15136256,38.0386871,128.1507421,high,인제대교
st_20307,성신여대 운정그린캠퍼스,성신여대 미아운정그린캠퍼스,,,,failed,
st_20308,세검정초등학교 버스정류장,세검정초등학교,https://map.naver.com/p/entry/place/12312573,37.6034137,126.9610221,mid,세검정초등학교
st_20316,보정동 카페거리,보정동 카페거리,,,,failed,
st_20318,제부도 워터워크,제부도 워터워크,,,,failed,
st_20334,백범광장 버스정류장,백범광장,https://map.naver.com/p/entry/place/1823335987,37.5559307,126.9771657,mid,백범광장
st_20338,두호동 해안로,두호동,,,,failed,
st_20339,한밤마을 돌담길,대율리 한밤마을,https://map.naver.com/p/entry/place/13507907,36.0592811,128.6549478,coord,행복한밤마을
st_20340,소소밀밀 서악점,소소밀밀,,,,failed,
st_20342,정희네(정희의 집·편의점),정희네,,,,failed,
st_20349,국제성모병원 장례식장,국제성모장례식장,https://map.naver.com/p/entry/place/1732284501,37.5427099,126.6841198,coord,국제성모장례식장
st_20356,용연리마을(용두리),용연리,,,,failed,
st_20357,문경철로자전거 구랑리역,구랑리 철로 자전거,https://map.naver.com/p/entry/place/33244399,36.6609922,128.0994559,coord,구랑리철로자전거
st_20358,가람마루 전망대(건지마을 전망대),가람마루 전망대,,,,failed,
st_20363,논현역 교차로,논현역,,,,failed,
st_20365,뵈르뵈르,뵈르뵈르 성수점,https://map.naver.com/p/entry/place/2058486345,37.5420571,127.0555808,coord,뵈르뵈르 성수점
st_20366,바우뫼로41길,바우뫼로41길,https://map.naver.com/p/entry/place/18748733,37.4819332,127.040838,mid,바우뫼로41길
st_20367,마방로6길,마방로6길,https://map.naver.com/p/entry/place/18753985,37.4741291,127.04315,mid,마방로6길
st_20369,선고리 마을길,선고리,,,,failed,
st_20373,감영길,감영길,https://map.naver.com/p/entry/place/17693853,36.4528114,127.1226911,mid,감영길
st_20376,콘래드37그릴앤바,37 그릴 앤 바,https://map.naver.com/p/entry/place/34033812,37.5255567,126.9265524,coord,콘래드 서울 숯. 더 붓처스 엣지
st_20379,인천국제공항 제1여객터미널,인천제1국제여객터미널,,,,failed,
st_20643,인천국제공항 제1여객터미널,인천제1국제여객터미널,,,,failed,
st_20380,인스파이어 엔터테인먼트 리조트,인스파이어 엔터테인먼트 리조트,,,,failed,
st_20388,일산문화공원,문화공원,https://map.naver.com/p/entry/place/19056741,37.6753867,126.7648142,high,문화공원
st_20389,서울어린이대공원 정문,어린이대공원 정문,https://map.naver.com/p/entry/place/1297007567,37.5490653,127.0770668,coord,이마트24 서울어린이대공원정문점
st_20390,자양역 옛 뚝섬유원지역,뚝섬유원지,,,,failed,
st_20396,상동호수공원,상동호수공원,,,,failed,
st_20402,안성팜랜드,농협경제지주 안성팜랜드,https://map.naver.com/p/entry/place/20770831,36.9911695,127.1939446,coord,농협경제지주 안성팜랜드
st_20415,수영만요트경기장,수영요트경기장 본관,https://map.naver.com/p/entry/place/17003003,35.1604973,129.1412106,coord,수영요트경기장본관
st_20426,나주영상테마파크 너와저잣거리,나주영상테마파크,,,,failed,
st_20429,건국대학교(일감호),건국대학교 일감호,,,,failed,
st_20431,삼청동거리,삼청동길,,,,failed,
st_20436,호서대학교 아산캠퍼스 세출소류지,호서대학교 아산캠퍼스,https://map.naver.com/p/entry/place/11591687,36.7363588,127.0750253,coord,호서대학교 아산캠퍼스
st_20446,세운 대림상가아파트,대림상가,https://map.naver.com/p/entry/place/18701555,37.5670369,126.9954788,coord,세운대림상가
st_20447,T.G.I.프라이데이스 롯데백화점 일산점,롯데백화점 일산점,https://map.naver.com/p/entry/place/12133972,37.660478,126.7721024,coord,롯데백화점 일산점
st_20448,장암저수지(국망봉자연휴양림),장암저수지,,,,failed,
st_20450,SMC신라메디컬의원,SMC신라메디컬의원,,,,failed,
st_20453,성신여자대학교 미아운정그린캠퍼스,성신여대 미아운정그린캠퍼스,,,,failed,
st_20461,로케이션 어스,(주)로케이션어스,,,,failed,
st_20466,인천국제공항 제2여객터미널,인천국제공항제2여객터미널청사,,,,failed,
st_20566,인천국제공항 제2여객터미널,인천국제공항제2여객터미널청사,,,,failed,
st_20468,남산중앙교회 인근 주택(도기·고은의 집),남산중앙교회,https://map.naver.com/p/entry/place/18124180,37.5482542,126.9837751,coord,남산중앙교회
st_20474,레스케이프 서울 명동,"L’Escape, a Luxury Collection Hotel, Seoul Myeongdong",https://map.naver.com/p/entry/place/1409372557,37.560132,126.9794417,coord,레스케이프 호텔
st_20487,성안길,성안길,https://map.naver.com/p/entry/place/17197233,36.6353178,127.489726,coord,대한민국전몰군경미망인회 충북지부
st_20492,남산케이블카(남산돈까스 간판 위치),남산돈까스,,,,failed,
st_20498,연희동,연희동,,,,failed,
st_20500,창동리 농로,창동리,,,,failed,
st_20501,문화마을 버스정류장,문화마을,,,,failed,
st_20502,서울중앙지법,서울중앙지방법원,,,,failed,
st_20503,서울역 서쪽 출구 앞,서울역,,,,failed,
st_20504,을지로,을지로,,,,failed,
st_20505,서빙고초등학교 버스정류장,서빙고초등학교,https://map.naver.com/p/entry/place/12379210,37.5212895,126.9922356,mid,서빙고초등학교
st_20506,동작대교 남단,동작대교,https://map.naver.com/p/entry/place/18726869,37.5108249,126.9819963,high,동작대교
st_20509,파란대문집,파란대문집,,,,failed,
st_20514,서울시립미술관 서소문본관,서울시립미술관,https://map.naver.com/p/entry/place/12125053,37.5642066,126.9737733,coord,서울시립미술관
st_20517,장사도해상공원,장사도해상공원 까멜리아,,,,failed,
st_20524,63스퀘어,63빌딩,https://map.naver.com/p/entry/place/12129728,37.5198158,126.9403138,coord,63빌딩
st_20528,인천국제공항 제1여객터미널,인천제1국제여객터미널,,,,failed,
st_20537,태화원,태화원,https://map.naver.com/p/entry/place/11618762,37.4740536,126.6185787,coord,태화원
st_20542,호텔 라성,라성호텔,https://map.naver.com/p/entry/place/1203751390,37.327086,126.8013278,coord,안산 라성 호텔
st_20563,화랑육교,화랑육교,https://map.naver.com/p/entry/place/1640412138,37.4016025,127.1053213,high,화랑육교
st_20571,선녀바위해변,선녀바위해수욕장,,,,failed,
st_20574,한라산국립공원(어리목),한라산국립공원 어리목 탐방안내소,https://map.naver.com/p/entry/place/1202161078,33.3927552,126.4951089,coord,어리목탐방안내소
st_20579,시크릿블루카페(괜찮은병원),시크릿블루,https://map.naver.com/p/entry/place/1759404618,38.2771333,128.5515807,coord,시크릿블루카페
st_20581,사니다카페(저주받은 성),사니다카페,https://map.naver.com/p/entry/place/1196924392,37.4066623,127.914489,coord,사니다카페 & 레스토랑
st_20593,한벽굴(한벽터널),한벽굴(한벽터널),https://map.naver.com/p/entry/place/1855906474,35.8120171,127.1607981,coord,한벽터널(한벽굴)
st_20595,전주고등학교(분수),전주고등학교,,,,failed,
st_20597,논산여자상업고등학교(태양고),논산여자상업고등학교,https://map.naver.com/p/entry/place/12413113,36.183777,127.0955808,coord,논산여자상업고등학교
st_20600,문화살롱 클로드,문화살롱 끌로드,,,,failed,
st_20610,삼성역교차로(코엑스 교차로),코엑스,,,,failed,
st_20626,군부대(오음리),오음리,https://map.naver.com/p/entry/place/15815036,38.0559157,127.8155692,mid,오음리
st_20627,용마랜드,용마랜드,,,,failed,
st_20633,덕릉로 698 앞 횡단보도,698,,,,failed,
st_20635,문학산 청학동 등산로 입구,문학산,https://map.naver.com/p/entry/place/11491386,37.4314741,126.677291,mid,문학산
st_20636,헌화로,헌화로,https://map.naver.com/p/entry/place/15702641,37.6642362,129.0546221,mid,헌화로
st_20642,리븐델게스트하우스,리븐델,,,,failed,
st_20682,농구장(도봉동),도봉2동 농구장,,,,failed,
st_20686,종로 윤보선길,윤보선길,https://map.naver.com/p/entry/place/18670833,37.5779185,126.9836392,mid,윤보선길
st_20693,대왕판교로644번길,대왕판교로644번길,https://map.naver.com/p/entry/place/19686935,37.3998433,127.1104728,mid,대왕판교로644번길
st_20696,낙원상가 앞,낙원상가앞,,,,failed,
st_20697,삼일대로30길,삼일대로30길,https://map.naver.com/p/entry/place/18668712,37.5740909,126.988891,mid,삼일대로30길
st_20698,세종대로,세종대로,,,,failed,
st_20702,인천국제공항 제1교통센터,인천국제공항 제2교통센터,https://map.naver.com/p/entry/place/1165645464,37.4685883,126.4341033,coord,버거킹 인천공항T2교통센터점
st_20707,와룡공원길 조망지점,와룡공원,https://map.naver.com/p/entry/place/13553388,37.5907944,126.9901671,coord,와룡공원
st_20711,오송호수공원 파크골프장 앞,오송호수공원파크골프장,https://map.naver.com/p/entry/place/1420592527,36.6327372,127.3241997,coord,오송호수공원파크골프장
st_20713,윤보선길,윤보선길,https://map.naver.com/p/entry/place/18670833,37.5779185,126.9836392,mid,윤보선길
st_20727,더 링크호텔 서울,"더 링크 서울, 트리뷰트 포트폴리오 호텔",https://map.naver.com/p/entry/place/1240305191,37.5055746,126.8838421,coord,"더링크서울, 트리뷰트포트폴리오 호텔"
st_20732,왕자만화방(와이앤아니마),와이앤아니마,,,,failed,
st_20733,국립현대미술관 서울관 앞 도로(삼청로),국립현대미술관 서울,,,,failed,
st_20734,감고당길,감고당길,https://map.naver.com/p/entry/place/13543814,37.5776779,126.9824667,mid,감고당길
st_20743,서울시립미술관 서소문본관,서울시립미술관,https://map.naver.com/p/entry/place/12125053,37.5642066,126.9737733,coord,서울시립미술관
st_20745,주문진해변,주문진해수욕장,https://map.naver.com/p/entry/place/13491005,37.9110006,128.8192463,coord,주문진해수욕장
st_20748,보리나라 학원농장(청보리밭),보리나라 학원농장 청보리움,,,,failed,
st_20751,황매산군립공원,황매산군립공원,,,,failed,
st_20756,피커스 종로점,피커스 클라이밍,https://map.naver.com/p/entry/place/1728695677,37.5709092,126.9913988,coord,PEAKERS 클라이밍 종로
st_20771,신창풍차해안도로,신창풍차해안,https://map.naver.com/p/entry/place/13481087,33.3453012,126.1775194,mid,신창 풍차해안
st_20772,애월해안도로,애월해안로,https://map.naver.com/p/entry/place/17025538,33.4789731,126.3614158,mid,애월해안로
st_20774,양재시민의숲역(신분당선 강남방면 승강장),양재시민의숲,,,,failed,
st_20775,상봉시외버스터미널,상봉시외버스터미널,,,,failed,
st_20778,남산공원 산책로,남산 공원,,,,failed,
st_20783,공항철도 공항화물청사역,공항화물청사,https://map.naver.com/p/entry/place/13479777,37.4590672,126.4775041,mid,공항화물청사역 공항철도
st_20788,김녕해변,김녕해변,,,,failed,
st_20799,인천국제공항 제1교통센터,인천공항1터미널,,,,failed,
st_20800,왕산마리나길,왕산마리나길,https://map.naver.com/p/entry/place/37393714,37.460024,126.360808,coord,왕산마리나길
st_20817,새연교(새섬),새연교,https://map.naver.com/p/entry/place/17052534,33.2384435,126.559029,coord,새연교
st_20818,신남방파제(신남항),신남항,https://map.naver.com/p/entry/place/15113063,37.2667667,129.3281874,coord,신남항
st_20820,경기전(전주한옥마을 일대),전주 한옥마을,,,,failed,
st_20821,1기 단밤(언덕집소곱창),단밤,,,,failed,
st_20823,게우지코지,게우지코지 카페,,,,failed,
st_20826,수원 일월수목원(일월저수지),일월수목원,https://map.naver.com/p/entry/place/1751677198,37.2883577,126.9760421,coord,일월수목원
st_20827,스테이트타워 남산(장가본사),스테이트타워남산,https://map.naver.com/p/entry/place/18692890,37.56025,126.9829249,coord,스테이트타워남산
st_20837,감포 해국길,감포해국길,https://map.naver.com/p/entry/place/54062867,35.8049393,129.5018588,high,감포해국길
st_20851,목척교,목척교,https://map.naver.com/p/entry/place/16259006,36.3299107,127.429224,high,목척교
st_20856,위크엔드 라운지 자유공원점,wknd Lounge 위크엔드 라운지,,,,failed,
st_20871,클럽 크로마,클럽 크로마,https://map.naver.com/p/entry/place/1614589323,37.4361679,126.4579606,coord,클럽 크로마
st_20881,삼방산 얼음골,얼음골,,,,failed,
st_20884,새뜰마을,침산리 새뜰마을(침산추월),,,,failed,
st_20888,로케이션 어스,(주)로케이션어스,,,,failed,
st_20893,태양의후예공원(태백 오픈세트장),태양의 후예 공원,https://map.naver.com/p/entry/place/395746011,37.1707569,129.0382042,high,태양의후예공원
st_20909,라센트라 골프빌리지,라센트라,,,,failed,
st_20910,서래섬·반포한강공원 잠수교,반포한강공원,,,,failed,
st_20920,고창 학원농장,학원농장,https://map.naver.com/p/entry/place/17682347,35.3755192,126.542922,coord,학원농장식당
st_20921,계산성당(주교좌계산대성당),주교좌 계산 대성당,https://map.naver.com/p/entry/place/12197472,35.8679331,128.5878604,coord,천주교대구대교구 주교좌계산대성당
st_20923,잠진도 선착장,잠진도 선착장,https://map.naver.com/p/entry/place/16583855,37.416817,126.415039,coord,잠진도선착장
st_20925,청산도 서편제길,서편제길,,,,failed,
st_20926,청산도 도락리 포구,청산도,https://map.naver.com/p/entry/place/36072773,34.1850736,126.8855223,mid,청산도
st_20927,신세계백화점 본점 앞,신세계백화점 본점,https://map.naver.com/p/entry/place/12134149,37.5609578,126.9811163,coord,신세계백화점 본점 더 리저브
st_20928,인제대학교 일산백병원 인근 거리,인제대학교 일산백병원,https://map.naver.com/p/entry/place/1106769759,37.6741539,126.750377,coord,인제대학교일산백병원본관
st_20933,파라다이스시티,파라다이스시티,https://map.naver.com/p/entry/place/304210835,37.4372949,126.455732,coord,파라다이스시티
st_20937,서강대교,서강대교,https://map.naver.com/p/entry/place/18999808,37.5378529,126.9255699,mid,서강대교
st_20940,하남종합운동장 앞 보도육교,하남종합운동장,https://map.naver.com/p/entry/place/19279454,37.5668926,127.1940923,coord,하남종합운동장
st_20945,파라다이스시티 원더박스,파라다이스시티 원더박스,,,,failed,
st_20947,샛강 문화다리,샛강문화다리,https://map.naver.com/p/entry/place/19994574,37.5187612,126.9183975,coord,여의도 샛강생태공원문화다리
st_20949,무릉별유천지 금곡호,무릉별유천지,https://map.naver.com/p/entry/place/1681679726,37.4698339,129.0353851,mid,무릉별유천지입구
mv_6958_03,낙산공원,낙산공원,,,,failed,
mv_6958_06,뚝섬한강공원,뚝섬한강공원,,,,failed,
mv_6958_08,명동거리,명동거리,https://map.naver.com/p/entry/place/18694135,37.562948,126.9846769,mid,명동거리
mv_6958_09,잠실종합운동장(서울올림픽주경기장),서울올림픽주경기장,https://map.naver.com/p/entry/place/1991686372,37.5159126,127.072776,coord,잠실종합운동장올림픽주경기장 (2026년12월예정)
mv_6958_11,서울한방진흥센터,서울한방진흥센터,https://map.naver.com/p/entry/place/1127688736,37.5806004,127.0375866,coord,서울한방진흥센터
