geonameid,official_rr,hangul,feature_class,feature_code,latitude,longitude,variant,variant_type,is_historic,same_name_diff_spelling
11099832,Naesong I Gyo,내송2교,S,BDG,35.3186,129.06366,Naesong 2 Gyo,other_variant,,
11111434,Imgi Il Gyo,임기1교,S,BDG,35.31983,129.11611,Imgi 1 Gyo,other_variant,,
11111435,Imgi I Gyo,임기2교,S,BDG,35.31985,129.11785,Imgi 2 Gyo,other_variant,,
11111599,Nopo Il Tunnel,노포1터널,R,TNLRR,35.29586,129.0986,Nopo 1 Tunnel,other_variant,,
11111660,Nopo Il Goga,노포1고가,S,BDG,35.28906,129.09697,Nopo 1 Goga,other_variant,,
11111663,Nopodong,노포동 / 노포동역,S,RSTN,35.28576,129.09578,Nopodongyeok,other_variant,,
11111671,Beomeosa,범어사 / 범어사역,S,RSTN,35.27354,129.09269,Beomeosayeok,other_variant,,
11111762,Namsandong,남산동 / 남산동역,S,RSTN,35.26363,129.09212,Namsandongyeok,other_variant,,
11111827,Jangjeonje Il Gyo,장전제1교,S,BDG,35.279,129.13955,Jangjeonje 1 Gyo,other_variant,,
11111828,Jangjeon I Gyo,장전2교,S,BDG,35.27758,129.13339,Jangjeon 2 Gyo,other_variant,,
11111836,Imgi Il Gyo,임기1교,S,BDG,35.33296,129.12336,Imgi 1 Gyo,other_variant,,
11112078,Sangbansong,상반송 / 상반송역,S,RSTN,35.23233,129.15368,Sangbansongyeok,other_variant,,
11112079,Gochon,고촌 / 고촌역,S,RSTN,35.23597,129.16043,Gochonyeok,other_variant,,
11112081,Anpyeong,안평 / 안평역,S,RSTN,35.2373,129.1717,Anpyeongyeok,other_variant,,
11112477,Gosan Il Soryuji,고산1소류지,H,RSV,35.22823,128.70775,Gosan 1 Soryuji,other_variant,,
11112485,Sapajeong Sam Soryuji,사파정3소류지,H,RSV,35.21691,128.71165,Sapajeong 3 Soryuji,other_variant,,
11112486,Sapajeong Il Soryuji,사파정1소류지,H,RSV,35.21485,128.71319,Sapajeong 1 Soryuji,other_variant,,
11112597,Jaeun Sam Jigu,자은3지구,L,AREA,35.15251,128.72104,Jaeun 3 Jigu,other_variant,,
11114216,Eoeunje I Soryuji,어은제2소류지,H,RSV,35.115,128.73114,Eoeunje 2 Soryuji,other_variant,,
11114402,Sanbon I Soryuji,산본2소류지,H,RSV,35.2192,128.76973,Sanbon 2 Soryuji,other_variant,,
11114530,Bugokje I Soryuji,부곡제2소류지,H,RSV,35.21268,128.79551,Bugokje 2 Soryuji,other_variant,,
11114863,Neungdong I Soryuji,능동2소류지,H,RSV,35.20079,128.78695,Neungdong 2 Soryuji,other_variant,,
11114889,Jangyu-dong,장유동 / 장유면,A,ADM3,35.18655,128.78591,Jangyu-myeon,other_variant,Y,
11115162,Ungdong Il-Dong Samuso,웅동1동사무소,S,ADMF,35.12581,128.78273,Ungdong 1-Dong Samuso,other_variant,,
11115168,Dudongje Sa Soryuji,두동제4소류지,H,RSV,35.11766,128.80269,Dudongje 4 Soryuji,other_variant,,
11115169,Dudongje Sam Soryuji,두동제3소류지,H,RSV,35.12126,128.80488,Dudongje 3 Soryuji,other_variant,,
11115171,Dodongje Il Soryuji,두동제1소류지,H,RSV,35.1237,128.80818,Dodongje 1 Soryuji,other_variant,,
11115204,Ungdong I-dong Samuso,웅동2동사무소,S,ADMF,35.10109,128.81463,Ungdong 2-dong Samuso,other_variant,,
11117109,Bunjeolje I Soryuji,분절제2소류지,H,RSV,35.15286,128.85192,Bunjeolje 2 Soryuji,other_variant,,
11117142,Noksong Il Hogyo,녹송1호교,S,BDG,35.09792,128.83491,Noksong 1 Hogyo,other_variant,,
11117144,Noksong I Hogyo,녹송2호교,S,BDG,35.09342,128.83494,Noksong 2 Hogyo,other_variant,,
11117145,Noksong Sam Hogyo,녹송3호교,S,BDG,35.08892,128.83494,Noksong 3 Hogyo,other_variant,,
11117449,Duchi I Hogyo,두치2호교,S,BDG,35.13678,128.89515,Duchi 2 Hogyo,other_variant,,
11117790,Gangdong I Gyo,강동2교,S,BDG,35.20419,128.87359,Gangdong 2 Gyo,other_variant,,
11117812,Gangdong Il Gyo,강동1교,S,BDG,35.21927,128.87548,Gangdong 1 Gyo,other_variant,,
11117819,Bonghwang,봉황 / 봉황역,S,RSTN,35.22724,128.87423,Bonghwangyeok,other_variant,,
11117820,Doseogwanap,도서관앞 / 도서관앞역,S,RSTN,35.23277,128.87206,Doseogwanapyeok,other_variant,,
11117825,Buwon,부원 / 부원역,S,RSTN,35.22638,128.88377,Buwonyeok,other_variant,,
11117837,Samjeong,삼정 / 삼정역,S,RSTN,35.22706,128.89029,Samjeongyeok,other_variant,,
11117839,Eobang,어방 / 어방역,S,RSTN,35.228,128.90162,Eobangyeok,other_variant,,
11117862,Je Sa Nongnoyukgyo,제4농노육교,S,BDG,35.16235,128.91345,Je 4 Nongnoyukgyo,other_variant,,
11118036,Buram,불암 / 불암역,S,RSTN,35.2221,128.92779,Buramyeok,other_variant,,
11118037,Daesa Il Gu,대사1구,P,PPL,35.22062,128.93339,Daesa 1 Gu,other_variant,,
11118039,Daesa,대사 / 대사역,S,RSTN,35.21761,128.93831,Daesayeok,other_variant,,
11118040,Jungni I Gu,중리2구,P,PPL,35.22022,128.94639,Jungni 2 Gu,other_variant,,
11118042,Daesa Sam Gu,대사3구,P,PPL,35.217,128.94451,Daesa 3 Gu,other_variant,,
11118043,Pyeonggang,평강 / 평강역,S,RSTN,35.21394,128.95062,Pyeonggangyeok,other_variant,,
11118157,Jungni Il Gu,중리1구,P,PPL,35.22095,128.95603,Jungni 1 Gu,other_variant,,
11118162,Jungni,중리 / 중리역,S,RSTN,35.2133,128.9609,Jungniyeok,other_variant,,
11118163,Seoyeonjeong,서연정 / 서연정역,S,RSTN,35.21297,128.96044,Seoyeonjeongyeok,other_variant,,
11120224,Cheyukgongwon,체육공원 / 체육공원역,S,RSTN,35.21246,128.96916,Cheyukgongwonyeok,other_variant,,
11120225,Gangseogucheong,강서구청 / 강서구청역,S,RSTN,35.21114,128.98178,Gangseogucheongyeok,other_variant,,
11120228,Daejeo,대저 / 대저역,S,RSTN,35.19609,128.96356,Daejeoyeok,other_variant,,
11120772,Mora,모라 / 모라역,S,RSTN,35.18728,128.98922,Morayeok,other_variant,,
11120773,Modeok,모덕 / 모덕역,S,RSTN,35.1784,128.98513,Modeogyeok,other_variant,,
11120774,Deokpo,덕포 / 덕포역,S,RSTN,35.1731,128.98378,Deokpoyeok,other_variant,,
11121159,Hadan,하단 / 하단역,S,RSTN,35.10621,128.96576,Hadanyeok,other_variant,,
11121160,Dangni,당리 / 당리역,S,RSTN,35.10365,128.97323,Dangniyeok,other_variant,,
11121186,Saha,사하 / 사하역,S,RSTN,35.09949,128.98448,Sahayeok,other_variant,,
11121293,Daeti,대티 / 대티역,S,RSTN,35.1029,128.9995,Daetiyeok,other_variant,,
11121334,Sinpyeong,신평 / 신평역,S,RSTN,35.0952,128.96062,Sinpyeongyeok,other_variant,,
11121454,Jagalchi,자갈치 / 자갈치역,S,RSTN,35.09713,129.02591,Jagalchiyeok,other_variant,,
11121455,Toseongdong,토성동 / 토성동역,S,RSTN,35.10269,129.01989,Toseongdongyeok,other_variant,,
11121456,Dongdaesindong,동대신동 / 동대신동역,S,RSTN,35.1085,129.01912,Dongdaesindongyeok,other_variant,,
11121458,Seodaesindong,서대신동 / 서대신동역,S,RSTN,35.11052,129.01131,Seodaesindongyeok,other_variant,,
11121620,Naengjeong,냉정 / 냉정역,S,RSTN,35.15128,129.01296,Naengjeongyeok,other_variant,,
11121622,Gaegeum,개금 / 개금역,S,RSTN,35.15321,129.02107,Gaegeumyeok,other_variant,,
11121645,Gunam,구남 / 구남역,S,RSTN,35.19769,128.99552,Gunamyeok,other_variant,,
11121652,Gumyeong,구명 / 구명역,S,RSTN,35.20169,128.99857,Gumyeongyeok,other_variant,,
11121656,Deokcheon,덕천 / 덕천역,S,RSTN,35.21006,129.00531,Deokcheonyeok,other_variant,,
11121897,Sukdeung,숙등 / 숙등역,S,RSTN,35.21208,129.01312,Sukdeungyeok,other_variant,,
11121903,Namsanjeong,남산정 / 남산정역,S,RSTN,35.21322,129.02468,Namsanjeongyeok,other_variant,,
11121904,Sujeong,수정 / 수정역,S,RSTN,35.22156,129.00852,Sujeongyeok,other_variant,,
11122544,Beomildong,범일동 / 범일동역,S,RSTN,35.14168,129.05932,Beomildongyeok,other_variant,,
11122545,Jwacheondong,좌천동 / 좌천동역,S,RSTN,35.13321,129.05333,Jwacheondongyeok,other_variant,,
11122551,Beomnaegol,범내골 / 범내골역,S,RSTN,35.14682,129.05923,Beomnaegoryeok,other_variant,,
11122568,Choryang,초량 / 초량역,S,RSTN,35.12086,129.04279,Choryangyeok,other_variant,,
11122574,Jungangdong,중앙동 / 중앙동역,S,RSTN,35.10647,129.03618,Jungangdongyeok,other_variant,,
11122575,Nampodong,남포동 / 남포동역,S,RSTN,35.09786,129.03465,Nampodongyeok,other_variant,,
11123350,Busanman,부산만,H,BAY,35.09472,129.08485,Busan Bay,other_variant,,
11123489,Munhyeon,문현 / 문현역,S,RSTN,35.13792,129.06773,Munhyeonyeok,other_variant,,
11123490,Jigegol,지게골 / 지게골역,S,RSTN,35.13534,129.07483,Jigegoryeok,other_variant,,
11123497,Motgol,못골 / 못골역,S,RSTN,35.13471,129.08513,Motgoryeok,other_variant,,
11123533,Jeonpo,전포 / 전포역,S,RSTN,35.15504,129.06535,Jeonpoyeok,other_variant,,
11123567,Mulmangyo,물만교 / 물만교역,S,RSTN,35.17573,129.08618,Mulmangyoyeok,other_variant,,
11123569,Yangjeong,양정 / 양정역,S,RSTN,35.17261,129.07095,Yangjeongyeok,other_variant,,
11123572,Sicheong,시청 / 시청역,S,RSTN,35.17905,129.07618,Sicheongyeok,other_variant,,
11123581,Geoje,거제 / 거제역,S,RSTN,35.18794,129.07592,Geojeyeok,other_variant,,
11123582,Yeonsadong,연사동 / 연사동역,S,RSTN,35.18701,129.08148,Yeonsadongyeok,other_variant,,
11123604,Jonghabundongjang,종합운동장 / 종합운동장역,S,RSTN,35.19224,129.06723,Jonghabundongjangyeok,other_variant,,
11123608,Gyodaeap,교대앞 / 교대앞역,S,RSTN,35.1967,129.07985,Gyodaeapyeok,other_variant,,
11123613,Minam,미남 / 미남역,S,RSTN,35.20842,129.06816,Minamyeok,other_variant,,
11123615,Suan,수안 / 수안역,S,RSTN,35.20184,129.08378,Suanyeok,other_variant,,
11123643,Oncheonjang,온천장 / 온천장역,S,RSTN,35.22021,129.08641,Oncheonjangyeok,other_variant,,
11123645,Busandae,부산대 / 부산대역,S,RSTN,35.22955,129.08936,Busandaeyeok,other_variant,,
11123955,Nongsanmulsijang,농산물시장 / 농산물시장역,S,RSTN,35.21766,129.1236,Nongsanmulsijangyeok,other_variant,,
11123958,Geumsa,금사 / 금사역,S,RSTN,35.2157,129.11501,Geumsayeok,other_variant,,
11123959,Seodong,서동 / 서동역,S,RSTN,35.21316,129.10749,Seodongyeok,other_variant,,
11124095,Myeongjang,명장 / 명장역,S,RSTN,35.20487,129.10144,Myeongjangyeok,other_variant,,
11124100,Nangmin,낙민 / 낙민역,S,RSTN,35.20004,129.09128,Nangminyeok,other_variant,,
11124101,Allak,안락 / 안락역,S,RSTN,35.19919,129.09722,Allagyeok,other_variant,,
11124112,Allak,안락 / 안락역,S,RSTN,35.19584,129.10382,Allagyeok,other_variant,,
11124118,Jaesong,재송 / 재송역,S,RSTN,35.18919,129.12067,Jaesongyeok,other_variant,,
11124139,Baesan,배산 / 배산역,S,RSTN,35.17401,129.09186,Baesanyeok,other_variant,,
11124143,Mangmi,망미 / 망미역,S,RSTN,35.1729,129.10292,Mangmiyeok,other_variant,,
11124146,Suyeong,수영 / 수영역,S,RSTN,35.16729,129.1149,Suyeongyeok,other_variant,,
11124147,Millak,민락 / 민락역,S,RSTN,35.16775,129.12125,Millagyeok,other_variant,,
11124158,Gwangan,광안 / 광안역,S,RSTN,35.15789,129.11319,Gwanganyeok,other_variant,,
11124189,Geumnyeonsan,금련산 / 금련산역,S,RSTN,35.14894,129.11072,Geumnyeonsanyeok,other_variant,,
11124191,Namcheon,남천 / 남천역,S,RSTN,35.1427,129.10862,Namcheonyeok,other_variant,,
11124194,Daeyeon,대연 / 대연역,S,RSTN,35.13515,129.09336,Daeyeonyeok,other_variant,,
11124196,Gyeongseongdae-bugyeongdae,경성대-부경대 / 경성대-부경대역,S,RSTN,35.13695,129.09929,Gyeongseongdae-bugyeongdaeyeok,other_variant,,
11124462,Udong,우동 / 우동역,S,RSTN,35.16925,129.14025,Udongyeok,other_variant,,
11124465,Sirimmisulgwan,시립미술관 / 시립미술관역,S,RSTN,35.16803,129.13988,Sirimmisulgwanyeok,other_variant,,
11124466,Centum City,센텀시티 / 센텀시티역,S,RSTN,35.16969,129.13318,Centum City Yeok,other_variant,,
11124471,Uil,우일 / 우일역,S,RSTN,35.16325,129.14482,Uiryeok,other_variant,,
11124472,Dongbaek,동백 / 동백역,S,RSTN,35.16055,129.14957,Dongbaegyeok,other_variant,,
11124489,Seokdae,석대 / 석대역,S,RSTN,35.2181,129.13683,Seokdaeyeok,other_variant,,
11124492,Habansong,하반송 / 하반송역,S,RSTN,35.22551,129.14611,Habansongyeok,other_variant,,
11124514,Jungdong,중동 / 중동역,S,RSTN,35.16662,129.16869,Jungdongyeok,other_variant,,
11124518,Jangsan,장산 / 장산역,S,RSTN,35.16939,129.17589,Jangsanyeok,other_variant,,
11124539,Songjeong I Hogyo,송정2호교,S,SCH,35.18176,129.20657,Songjeong 2 Hogyo,other_variant,,
11124882,Heungni I Gyo,흥리2교,S,BDG,35.0619,128.95811,Heungni 2 Gyo,other_variant,,
11124883,Bodeok I Gyo,보덕2교,S,BDG,35.07258,128.95528,Bodeok 2 Gyo,other_variant,,
11169537,Hwangyo Il Gyo,환교1교,S,BDG,35.27359,126.73575,Hwangyo 1 Gyo,other_variant,,
11169541,Hwangyo I Gyo,환교2교,S,BDG,35.27103,126.73282,Hwangyo 2 Gyo,other_variant,,
11169927,Jangseong Il Tunnel,장성1터널,R,TNLRD,35.34319,126.78909,Jangseong 1 Tunnel,other_variant,,
11169944,Anpyeongje Il Cheolgyo,안평제1철교,S,BDG,35.32661,126.77837,Anpyeongje 1 Cheolgyo,other_variant,,
11169945,Anpyeongje I Cheolgyo,안평제2철교,S,BDG,35.3217,126.77828,Anpyeongje 2 Cheolgyo,other_variant,,
11169964,Je I Hwangnyonggyo,제2황룡교,S,BDG,35.29369,126.77192,Je 2 Hwangnyonggyo,other_variant,,
11169968,Je Il Hwangnyonggyo,제1황룡교,S,BDG,35.29122,126.76955,Je 1 Hwangnyonggyo,other_variant,,
11169990,Nokjinje I Jeosuji,녹진제2저수지,H,RSV,35.26118,126.78462,Nokjinje 2 Jeosuji,other_variant,,
11170023,Nokjinje Il Jeosuji,녹진제1저수지,H,RSV,35.25439,126.79178,Nokjinje 1 Jeosuji,other_variant,,
11170519,Wolsan I Je,월산2제,H,RSV,35.35462,126.89392,Wolsan 2 Je,other_variant,,
11170722,Changpyeong Il Gyo,창평1교,S,BDG,35.24365,126.96553,Changpyeong 1 Gyo,other_variant,,
11170729,Changpyeong I Gyo,창평2교,S,BDG,35.24486,126.96716,Changpyeong 2 Gyo,other_variant,,
11170747,Yugok I Gyo,유곡2교,S,BDG,35.25069,126.99219,Yugok 2 Gyo,other_variant,,
11170926,Damyang I Tunnel,담양2터널,R,TNLRD,35.31314,127.0052,Damyang 2 Tunnel,other_variant,,
11170929,Damyang Il Tunnel,담양1터널,R,TNLRD,35.3197,127.01373,Damyang 1 Tunnel,other_variant,,
11171018,Oechi Il Je,외치1제,H,RSV,35.18364,126.65492,Oechi 1 Je,other_variant,,
11171028,Oechi I Je,외치2제,H,RSV,35.17348,126.65596,Oechi 2 Je,other_variant,,
11171029,Oechi Il Je,외치1제,H,RSV,35.16796,126.65721,Oechi 1 Je,other_variant,,
11171067,Munpyeong O Tunnel,문평5터널,R,TNLRD,35.0788,126.64442,Munpyeong 5 Tunnel,other_variant,,
11171084,Naesan I Je,내산2제,H,RSV,35.11702,126.65911,Naesan 2 Je,other_variant,,
11171085,Naesan Il Je,내산1제,H,RSV,35.12358,126.66116,Naesan 1 Je,other_variant,,
11171146,Namgye Il Gyo,남계1교,S,BDG,35.22179,126.68646,Namgye 1 Gyo,other_variant,,
11171182,Ounje I Je,오운제2제,H,RSV,35.15906,126.68736,Ounje 2 Je,other_variant,,
11171216,Noan Il Hoje,노안1호제,H,RSV,35.08576,126.70753,Noan 1 Hoje,other_variant,,
11171885,Dosan,도산 / 도산역,S,RSTN,35.13059,126.78711,Dosanyeok,other_variant,,
11171893,Changgyo Il Je,창교1제,H,RSV,35.08986,126.76551,Changgyo 1 Je,other_variant,,
11171898,Changgyo I Je,창교2제,H,RSV,35.08309,126.77545,Changgyo 2 Je,other_variant,,
11171938,Songjeonggongwon,송정공원 / 송정공원역,S,RSTN,35.14349,126.79907,Songjeonggongwonyeok,other_variant,,
11171940,Gonghang,공항 / 공항역,S,RSTN,35.14408,126.81136,Gonghangyeok,other_variant,,
11171993,Suwan Il Je,수완1제,H,RSV,35.20168,126.82629,Suwan 1 Je,other_variant,,
11171994,Suwan I Je,수완2제,H,RSV,35.2,126.8333,Suwan 2 Je,other_variant,,
11172498,Gimdaejung Convention Center,김대중컨벤션센터 / 김대중컨벤션센터역,S,RSTN,35.14676,126.84872,Gimdaejung Convention Center Yeok,other_variant,,
11172499,Uncheon,운천 / 운천역,S,RSTN,35.15058,126.85897,Uncheonyeok,other_variant,,
11172500,Ssangchon,쌍촌 / 쌍촌역,S,RSTN,35.15162,126.87109,Ssangchonyeok,other_variant,,
11172615,Hwajeong,화정 / 화정역,S,RSTN,35.15209,126.87794,Hwajeongyeok,other_variant,,
11172670,Nongseong,농성 / 농성역,S,RSTN,35.15344,126.88483,Nongseongyeok,other_variant,,
11172940,Geumnamno O Ga,금남로5가 / 금남로5가역,S,RSTN,35.15333,126.91044,Geumnamno 5 Ga,other_variant,,
11172940,Geumnamno O Ga,금남로5가 / 금남로5가역,S,RSTN,35.15333,126.91044,Geumnamno 5 Gayeok,other_variant,,
11172940,Geumnamno O Ga,금남로5가 / 금남로5가역,S,RSTN,35.15333,126.91044,Geumnamno O Gayeok,other_variant,,
11172941,Geumnamno Sa Ga,금남로4가 / 금남로4가역,S,RSTN,35.15125,126.91364,Geumnamno 4 Ga,other_variant,,
11172941,Geumnamno Sa Ga,금남로4가 / 금남로4가역,S,RSTN,35.15125,126.91364,Geumnamno 4 Gayeok,other_variant,,
11172941,Geumnamno Sa Ga,금남로4가 / 금남로4가역,S,RSTN,35.15125,126.91364,Geumnamno Sa Gayeok,other_variant,,
11172972,Yangdongsijang,양동시장 / 양동시장역,S,RSTN,35.1543,126.90136,Yangdongsijangyeok,other_variant,,
11172973,Dulgogae,둘고개 / 둘고개역,S,RSTN,35.15179,126.89559,Dulgogaeyeok,other_variant,,
11173148,Munhwajeondang,문화전당 / 문화전당역,S,RSTN,35.13951,126.9228,Munhwajeondangyeok,other_variant,,
11173225,Hakdongjeungsimsaipgu,학동증심사입구 / 학동증심사입구역,S,RSTN,35.13471,126.92712,Hakdongjeungsimsaipguyeok,other_variant,,
11173269,Sotae,소태 / 소태역,S,RSTN,35.12286,126.93259,Sotaeyeok,other_variant,,
11174122,Je I Suwonji,제2수원지,H,RSV,35.10311,126.96602,Je 2 Suwonji,other_variant,,
11174127,Je Il Jeosuji,제1저수지,H,RSV,35.13466,126.95765,Je 1 Jeosuji,other_variant,,
11174148,Je Sa Jeosuji,제4저수지,H,RSV,35.16504,126.96043,Je 4 Jeosuji,other_variant,,
11174180,Mangwol I Gyo,망월2교,S,BDG,35.21769,126.94933,Mangwol 2 Gyo,other_variant,,
11174181,Mangwol Il Gyo,망월1교,S,BDG,35.21615,126.95062,Mangwol 1 Gyo,other_variant,,
11175561,Munpyeong O Tunnel,문평5터널,R,TNLRD,35.0789,126.64436,Munpyeong 5 Tunnel,other_variant,,
11179411,Gadong Il Je,가동1제,H,RSV,35.01655,126.65687,Gadong 1 Je,other_variant,,
11179444,Gadong I Je,가동2제,H,RSV,35.00859,126.65619,Gadong 2 Je,other_variant,,
11180288,Geuman I Hoje,금안2호제,H,RSV,35.06653,126.69043,Geuman 2 Hoje,other_variant,,
11180296,Noan I Hoje,노안2호제,H,RSV,35.06788,126.71119,Noan 2 Hoje,other_variant,,
11192796,Jangseong Il Je,장성1제,H,RSV,34.97715,126.78905,Jangseong 1 Je,other_variant,,
11192800,Jangseong I Je,장성2제,H,RSV,34.97861,126.80071,Jangseong 2 Je,other_variant,,
11193539,Dochon I Je,도촌2제,H,RSV,35.07495,126.84461,Dochon 2 Je,other_variant,,
11193542,Chilgok Il Je,칠곡1제,H,RSV,35.06829,126.83663,Chilgok 1 Je,other_variant,,
11193543,Chilgok Sam Je,칠곡3제,H,RSV,35.06441,126.83586,Chilgok 3 Je,other_variant,,
11193544,Chilgok I Je,칠곡2제,H,RSV,35.06603,126.84341,Chilgok 2 Je,other_variant,,
11193545,Dochon Il Je,도촌1제,H,RSV,35.07649,126.84878,Dochon 1 Je,other_variant,,
11193878,Dojang Sam Gyo,도장3교,S,BDG,34.96632,126.88722,Dojang 3 Gyo,other_variant,,
11193883,Jeongcheon Il Je,정천1제,H,RSV,34.94395,126.89013,Jeongcheon 1 Je,other_variant,,
11196927,Wolgok I Je,월곡2제,H,RSV,34.97861,126.92487,Wolgok 2 Je,other_variant,,
11196934,Wolgok Il Je,월곡1제,H,RSV,34.97541,126.91706,Wolgok 1 Je,other_variant,,
11196974,Yanggok Il Je,양곡1제,H,RSV,34.95407,126.93031,Yanggok 1 Je,other_variant,,
11196975,Yanggok I Je,양곡2제,H,RSV,34.9426,126.91614,Yanggok 2 Je,other_variant,,
11197012,Jiwol Il Gyo,지월1교,S,BDG,34.9284,126.8986,Jiwol 1 Gyo,other_variant,,
11197528,Mannyeondong,,T,HLL,35.01241,126.95867,Sanboraegisan,other_variant,,
11197966,Daji I Gyo,다지2교,S,BDG,35.05081,126.9924,Daji 2 Gyo,other_variant,,
11197988,Yucheon I Je,유천2제,H,RSV,35.06917,126.9997,Yucheon 2 Je,other_variant,,
11199465,Oeum I Gyo,오음2교,S,BDG,34.97715,127.01957,Oeum 2 Gyo,other_variant,,
11199471,Je I Hangyegyo,제2한계교,S,BDG,34.97578,127.00694,Je 2 Hangyegyo,other_variant,,
11202794,Sinsamnibogeonjillyoso,신삼리보건진료소 / 신삼보건진료소,S,HSPC,37.75272,126.39425,Sinsambogeonjillyoso,other_variant,,
11202796,Ganghwa Paradise Chumowon,강화추모공원 / 강화파라다이스추모원,S,CMTY,37.76635,126.44745,Ganghwachumogongwon,other_variant,,
11202797,Anyangdaehakgyoganghwa Campus,안양대학교 / 안양대학교강화캠퍼스,S,SCHC,37.71023,126.4457,Anyang-daehakgyo,other_variant,,
11203191,Bugojae,부고개 / 부고재,P,PPL,37.66415,126.20333,Bugogae,other_variant,,
11203191,Bugojae,부고개 / 부고재,P,PPL,37.66415,126.20333,Pugojae,other_variant,,
11203196,Seodo Junghakgyo,서도중고교 / 서도중학교,S,SCH,37.64825,126.25249,Seodo-junggogyo,other_variant,,
11203199,Salkkuji,살꾸지 / 실꾸지,T,HLL,37.62926,126.25858,Silkkuji,other_variant,,
11203488,Maeeum Il Jeosuji,매음1저수지 / 매음일저수지 / 어류정저수지,H,RSV,37.66089,126.33667,Eoryujeongjeosuji,other_variant,,
11203488,Maeeum Il Jeosuji,매음1저수지 / 매음일저수지 / 어류정저수지,H,RSV,37.66089,126.33667,Maeeum 1 Jeosuji,other_variant,,
11203490,Mareunnon-gol,마른논골 / 메두레이 / 소루개진뒤,P,PPLL,37.54963,126.33493,Medurei,other_variant,,
11203490,Mareunnon-gol,마른논골 / 메두레이 / 소루개진뒤,P,PPLL,37.54963,126.33493,Sorugaejindwi,other_variant,,
11203495,Gunyeokdeul,구녁들 / 박절,P,PPL,37.5391,126.42652,Bakjeol,other_variant,,
11203516,Saenmal,간촌 / 샛말,P,PPL,37.63308,126.39833,Gan-chon,other_variant,,
11203516,Saenmal,간촌 / 샛말,P,PPL,37.63308,126.39833,Kan-ch’on,MR,,
11222328,Gangnamyeongsang Media Godeunghakgyo,강남고등학교 / 강남영상미디어고등학교,S,SCH,37.64132,126.47948,Gangnam-godeunghakgyo,other_variant,,
11222328,Gangnamyeongsang Media Godeunghakgyo,강남고등학교 / 강남영상미디어고등학교,S,SCH,37.64132,126.47948,Gangnamyeongsangmidieogodeunghakgyo,other_variant,,
11222330,Nanjagol,난자골 / 난지골,P,PPL,37.64534,126.49055,Nanjigol,other_variant,,
11222338,Gilsanggongseorundongjang,길상공설운동장 / 길상운동장,S,ATHF,37.63523,126.49728,Gilsangundongjang,other_variant,,
